Id,SalePrice
1461,129359.3
1462,159755.56
1463,189781.56
1464,190051.33
1465,201294.25
1466,173771.6
1467,171625.98
1468,176367.38
1469,179586.56
1470,128811.13
1471,190546.69
1472,98398.164
1473,96680.73
1474,149079.98
1475,143219.94
1476,333284.47
1477,265697.75
1478,295405.62
1479,185169.62
1480,501585.3
1481,289349.12
1482,196304.36
1483,170437.0
1484,153113.0
1485,157296.19
1486,179244.78
1487,317098.16
1488,252336.12
1489,211739.33
1490,206947.6
1491,182255.31
1492,88306.87
1493,199239.48
1494,263877.34
1495,298591.38
1496,237907.16
1497,196793.42
1498,153154.95
1499,152453.03
1500,152698.75
1501,188092.27
1502,154762.58
1503,311919.22
1504,229939.97
1505,217092.14
1506,193063.3
1507,242386.08
1508,216313.44
1509,163768.38
1510,155475.14
1511,152122.75
1512,164967.9
1513,158658.52
1514,160688.97
1515,187011.27
1516,163015.31
1517,159740.77
1518,134144.12
1519,228251.73
1520,139950.39
1521,144384.42
1522,166203.92
1523,110341.695
1524,128478.94
1525,125653.86
1526,131089.89
1527,97774.79
1528,134039.6
1529,153523.83
1530,168775.33
1531,115939.586
1532,91439.54
1533,159651.42
1534,116156.586
1535,153479.16
1536,117463.99
1537,61064.484
1538,189394.92
1539,196268.02
1540,94809.836
1541,143403.94
1542,145598.31
1543,220263.33
1544,79644.805
1545,122915.445
1546,132959.28
1547,135223.6
1548,144239.1
1549,117637.54
1550,162241.12
1551,109456.78
1552,139132.78
1553,162488.53
1554,118013.18
1555,179999.02
1556,91041.89
1557,111354.69
1558,106751.18
1559,103978.68
1560,125276.35
1561,139332.0
1562,129663.67
1563,125966.91
1564,159052.7
1565,155825.72
1566,221214.44
1567,81509.96
1568,221618.34
1569,114044.69
1570,138090.6
1571,140440.06
1572,151486.89
1573,254612.3
1574,66878.86
1575,215245.77
1576,237214.33
1577,197473.88
1578,158499.97
1579,144477.53
1580,186861.73
1581,153420.83
1582,124830.37
1583,309003.44
1584,211743.9
1585,143546.33
1586,79109.664
1587,93512.78
1588,162714.33
1589,105465.7
1590,134570.28
1591,90547.98
1592,107526.52
1593,127435.59
1594,144650.77
1595,99491.3
1596,242182.06
1597,161480.86
1598,186667.14
1599,161965.06
1600,153275.61
1601,61695.133
1602,117219.06
1603,84801.57
1604,274926.3
1605,228481.9
1606,167588.02
1607,146076.03
1608,205805.12
1609,183756.1
1610,151831.31
1611,142248.75
1612,152099.83
1613,158265.28
1614,127624.32
1615,93353.46
1616,77578.36
1617,87766.03
1618,131230.83
1619,142400.6
1620,134597.02
1621,135055.2
1622,139161.28
1623,327084.25
1624,233933.05
1625,123243.08
1626,172144.6
1627,185566.33
1628,308423.03
1629,182838.28
1630,431304.72
1631,238080.95
1632,267061.7
1633,152944.14
1634,183740.97
1635,180921.39
1636,154954.25
1637,158531.47
1638,213041.03
1639,169609.1
1640,267490.47
1641,169991.1
1642,235693.92
1643,218196.73
1644,223111.77
1645,187134.98
1646,154046.72
1647,165426.05
1648,142000.77
1649,139117.89
1650,119058.375
1651,117346.62
1652,92063.945
1653,105246.805
1654,150490.1
1655,160352.3
1656,151449.42
1657,153899.75
1658,144913.39
1659,159858.56
1660,159949.14
1661,512849.2
1662,453852.66
1663,371332.7
1664,408207.9
1665,299276.78
1666,315736.38
1667,363365.34
1668,317283.38
1669,303416.3
1670,327430.62
1671,267811.94
1672,519083.62
1673,291221.6
1674,246870.84
1675,172931.6
1676,191690.19
1677,214125.4
1678,526755.44
1679,367061.28
1680,349262.62
1681,258178.06
1682,296805.97
1683,183027.48
1684,170590.64
1685,171675.5
1686,171420.11
1687,152148.42
1688,170988.0
1689,179954.2
1690,180619.98
1691,169216.5
1692,252437.55
1693,155208.19
1694,186848.72
1695,169201.86
1696,286677.5
1697,171033.73
1698,419776.34
1699,366432.47
1700,241356.31
1701,259181.58
1702,262321.06
1703,254499.92
1704,323399.56
1705,226138.06
1706,525579.75
1707,205222.0
1708,200571.98
1709,247881.08
1710,213494.45
1711,232927.33
1712,211127.95
1713,260460.12
1714,226166.7
1715,197028.94
1716,183391.64
1717,150597.8
1718,125286.73
1719,182560.66
1720,252913.88
1721,158764.88
1722,118619.914
1723,155811.89
1724,219430.9
1725,244879.58
1726,188352.17
1727,168818.88
1728,171297.44
1729,171118.53
1730,178740.19
1731,134510.2
1732,135389.03
1733,125039.47
1734,125855.42
1735,128521.72
1736,121664.305
1737,367888.97
1738,216019.86
1739,299286.8
1740,216353.48
1741,182953.81
1742,180264.9
1743,176135.64
1744,292872.16
1745,225748.7
1746,255227.52
1747,232115.02
1748,195552.97
1749,155725.94
1750,149605.38
1751,228724.86
1752,126217.41
1753,160461.42
1754,208302.72
1755,168536.64
1756,129990.46
1757,133361.3
1758,140733.02
1759,175609.08
1760,155609.39
1761,162289.34
1762,173609.92
1763,170606.53
1764,116183.87
1765,163907.22
1766,174517.23
1767,209953.78
1768,147992.58
1769,174379.97
1770,140004.22
1771,137312.77
1772,136602.38
1773,123993.0
1774,124520.55
1775,145056.61
1776,116051.18
1777,121874.836
1778,143339.22
1779,112897.85
1780,170218.17
1781,125674.05
1782,98608.53
1783,130754.13
1784,98948.836
1785,113654.016
1786,173481.78
1787,175257.3
1788,52114.508
1789,84898.97
1790,77177.555
1791,171138.89
1792,160724.95
1793,128029.55
1794,151891.92
1795,135251.27
1796,127610.05
1797,126988.73
1798,129893.79
1799,124142.87
1800,138106.08
1801,133280.39
1802,140575.75
1803,164018.81
1804,141134.16
1805,131723.14
1806,109989.23
1807,126486.336
1808,123612.15
1809,135069.34
1810,158407.56
1811,127511.46
1812,105364.05
1813,125882.65
1814,94299.44
1815,53965.527
1816,103629.67
1817,127442.375
1818,140573.45
1819,120085.664
1820,68640.42
1821,114544.58
1822,149149.42
1823,59780.652
1824,140675.28
1825,130708.74
1826,100281.625
1827,112906.23
1828,147867.66
1829,105539.39
1830,143500.78
1831,157622.67
1832,83529.914
1833,135347.42
1834,113381.97
1835,108379.27
1836,129852.97
1837,96206.03
1838,136437.3
1839,87796.04
1840,174711.66
1841,152816.39
1842,81336.34
1843,145271.17
1844,140379.25
1845,143180.28
1846,144183.92
1847,150870.0
1848,53986.73
1849,119251.59
1850,124462.94
1851,155331.86
1852,140423.55
1853,133217.42
1854,173895.23
1855,124457.34
1856,227961.31
1857,175204.0
1858,141352.61
1859,116906.06
1860,152216.12
1861,116906.06
1862,243941.2
1863,247323.83
1864,247323.83
1865,334887.03
1866,319585.84
1867,234859.33
1868,303927.44
1869,200386.83
1870,242533.42
1871,244941.75
1872,163183.16
1873,226728.31
1874,143860.27
1875,190946.86
1876,197507.75
1877,216414.45
1878,199442.19
1879,136759.23
1880,134519.95
1881,233732.17
1882,237914.62
1883,189718.33
1884,208045.02
1885,263905.56
1886,286774.1
1887,196710.48
1888,269656.9
1889,152592.06
1890,134205.34
1891,154412.33
1892,111802.72
1893,127383.195
1894,122569.69
1895,146495.27
1896,127117.51
1897,121991.48
1898,106804.766
1899,160656.33
1900,139816.31
1901,196001.2
1902,112886.38
1903,229576.48
1904,155768.88
1905,191110.3
1906,183446.97
1907,221404.39
1908,123073.47
1909,126970.24
1910,123541.91
1911,227454.38
1912,285427.16
1913,149974.73
1914,84453.75
1915,347577.03
1916,70412.57
1917,259969.3
1918,141370.11
1919,168831.52
1920,139451.81
1921,423350.34
1922,338606.7
1923,207877.53
1924,217833.89
1925,207461.81
1926,404005.62
1927,133271.48
1928,151734.02
1929,136178.67
1930,141049.33
1931,137269.4
1932,134394.98
1933,182065.7
1934,182859.77
1935,179026.16
1936,194679.98
1937,184510.75
1938,158805.88
1939,261271.17
1940,195961.34
1941,182670.39
1942,196402.0
1943,205913.83
1944,298748.75
1945,394637.38
1946,138324.25
1947,335252.38
1948,153603.97
1949,243033.4
1950,187895.47
1951,279322.94
1952,224559.5
1953,163824.56
1954,190380.3
1955,128279.07
1956,281174.88
1957,160539.56
1958,319240.6
1959,132578.56
1960,117474.305
1961,120829.66
1962,99149.0
1963,104836.71
1964,113271.54
1965,146431.36
1966,157821.98
1967,295933.62
1968,485594.97
1969,420176.06
1970,541583.2
1971,443106.53
1972,409408.22
1973,240466.64
1974,320098.62
1975,402662.3
1976,280232.28
1977,367957.34
1978,381949.5
1979,338958.12
1980,183770.02
1981,328771.12
1982,243306.7
1983,205778.27
1984,171847.19
1985,219378.67
1986,221884.4
1987,171516.6
1988,182323.95
1989,182344.94
1990,216926.84
1991,247490.77
1992,215097.89
1993,157838.95
1994,240554.11
1995,170107.8
1996,253920.28
1997,283883.25
1998,321070.44
1999,267704.6
2000,302511.78
2001,257174.89
2002,248409.75
2003,233429.73
2004,255588.86
2005,223995.56
2006,217818.78
2007,245055.06
2008,207811.75
2009,181691.53
2010,188684.98
2011,146211.31
2012,156767.55
2013,187267.75
2014,184922.56
2015,197201.92
2016,191536.31
2017,199436.69
2018,128083.49
2019,137816.55
2020,108754.61
2021,115627.52
2022,173667.5
2023,139831.58
2024,216886.08
2025,354846.97
2026,173405.12
2027,147358.17
2028,146837.03
2029,176273.16
2030,278840.84
2031,270104.28
2032,287412.0
2033,271722.44
2034,164567.53
2035,218841.39
2036,184695.36
2037,196744.48
2038,334465.44
2039,217199.38
2040,435576.03
2041,280419.66
2042,198750.36
2043,176171.67
2044,188954.36
2045,224064.22
2046,133616.52
2047,152934.84
2048,124983.23
2049,137972.1
2050,184401.08
2051,109985.02
2052,136723.61
2053,138842.17
2054,87422.49
2055,153590.78
2056,134210.38
2057,126632.65
2058,244396.22
2059,116451.76
2060,155643.88
2061,184729.97
2062,134455.02
2063,109220.15
2064,145763.25
2065,135956.73
2066,175340.58
2067,121067.945
2068,130374.43
2069,91203.35
2070,119437.836
2071,77873.23
2072,137554.19
2073,136836.56
2074,185075.38
2075,146073.34
2076,126180.47
2077,155821.86
2078,141245.38
2079,131728.5
2080,117219.89
2081,126523.33
2082,132468.56
2083,156940.95
2084,120801.375
2085,132437.83
2086,101311.39
2087,119144.46
2088,82656.59
2089,81530.03
2090,126265.68
2091,112168.34
2092,140036.97
2093,137585.17
